ts,windSpeed,windDir
1667356080,19.0,323
1667356140,19.0,323
1667356200,19.0,324
1667356260,19.0,324
1667356320,19.0,325
1667356380,19.0,324
1667356440,19.0,325
1667356500,19.0,324
1667356560,19.0,323
1667356620,19.0,324
1667356680,19.0,325
1667356740,19.0,326
1667356800,20.0,324
1667356860,19.0,325
1667356920,21.0,326
1667356980,21.0,326
1667357040,21.0,327
1667357100,21.0,327
1667357160,21.0,328
1667357220,21.0,326
1667357280,21.0,324
1667357340,21.0,325
1667357400,21.0,326
1667357460,21.0,325
1667357520,21.0,325
1667357580,21.0,326
1667357640,20.0,327
1667357700,19.0,328
1667357760,19.0,328
1667357820,19.0,331
1667357880,17.0,333
1667357940,17.0,335
1667358000,16.0,336
1667358060,15.0,335
1667358120,14.0,334
1667358180,13.0,332
1667358240,14.0,331
1667358300,14.0,329
1667358360,14.0,328
1667358420,15.0,326
1667358480,15.0,326
1667358540,15.0,322
1667358600,17.0,321
1667358660,17.0,322
1667358720,18.0,322
1667358780,18.0,323
1667358840,18.0,321
1667358900,18.0,322
1667358960,18.0,323
1667359020,18.0,323
1667359080,18.0,322
1667359140,18.0,321
1667359200,18.0,321
1667359260,18.0,321
1667359320,18.0,322
1667359380,18.0,323
1667359440,18.0,324
1667359500,19.0,324
1667359560,18.0,325
1667359620,18.0,325
1667359680,18.0,325
1667359740,19.0,326
1667359800,19.0,327
1667359860,19.0,326
1667359920,19.0,326
1667359980,19.0,325
1667360040,19.0,326
1667360100,18.0,326
1667360160,17.0,324
1667360220,17.0,323
1667360280,17.0,324
1667360340,17.0,326
1667360400,17.0,326
1667360460,16.0,327
1667360520,15.0,327
1667360580,15.0,327
1667360640,14.0,325
1667360700,14.0,326
1667360760,14.0,327
1667360820,14.0,329
1667360880,13.0,328
1667360940,12.0,327
1667361000,12.0,327
1667361060,12.0,326
1667361120,12.0,329
1667361180,12.0,329
1667361240,12.0,330
1667361300,13.0,330
1667361360,13.0,330
1667361420,13.0,330
1667361480,13.0,330
1667361540,14.0,330
1667361600,14.0,331
1667361660,14.0,331
1667361720,12.0,330
1667361780,12.0,329
1667361840,13.0,329
1667361900,13.0,327
1667361960,13.0,326
1667362020,12.0,326
1667362080,12.0,325
1667362140,13.0,343
1667362200,14.0,338
1667362260,14.0,340
1667362320,14.0,338
1667362380,15.0,335
1667362440,14.0,335
1667362500,14.0,335
1667362560,15.0,337
1667362620,16.0,335
1667362680,16.0,333
1667362740,16.0,334
1667362800,15.0,336
1667362860,15.0,335
1667362920,15.0,334
1667362980,15.0,335
1667363040,15.0,334
1667363100,16.0,334
1667363160,15.0,332
1667363220,14.0,330
1667363280,14.0,330
1667363340,14.0,328
1667363400,14.0,327
1667363460,14.0,324
1667363520,12.0,326
1667363580,12.0,327
1667363640,12.0,329
1667363700,11.0,326
1667363760,12.0,324
1667363820,12.0,326
1667363880,12.0,325
1667363940,12.0,326
1667364000,12.0,327
1667364060,12.0,328
1667364120,13.0,326
1667364180,14.0,324
1667364240,15.0,324
1667364300,15.0,327
1667364360,15.0,329
1667364420,15.0,327
1667364480,16.0,329
1667364540,16.0,330
1667364600,16.0,331
1667364660,16.0,332
1667364720,16.0,331
1667364780,15.0,332
1667364840,15.0,330
1667364900,15.0,329
1667364960,15.0,329
1667365020,15.0,330
1667365080,15.0,330
1667365140,15.0,330
1667365200,14.0,328
1667365260,15.0,328
1667365320,14.0,330
1667365380,13.0,328
1667365440,14.0,327
1667365500,14.0,327
1667365560,14.0,327
1667365620,14.0,326
1667365680,14.0,326
1667365740,14.0,324
1667365800,15.0,326
